Start (s),End (s),Scientific name,species,confidence,File,lat,lon,sensitivity,min_conf,timestamp_str,duration
45.0,48.0,Megascops petersoni,Cinnamon Screech-Owl,0.1099,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
45.0,48.0,Tyto alba,Barn Owl,0.0371,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
45.0,48.0,Orocharis saltator,Jumping Bush Cricket,0.0306,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
45.0,48.0,Megascops asio,Eastern Screech-Owl,0.026,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
45.0,48.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0223,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
48.0,51.0,Megascops petersoni,Cinnamon Screech-Owl,0.1588,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
48.0,51.0,Oecanthus exclamationis,Davis's Tree Cricket,0.1093,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
48.0,51.0,Orocharis saltator,Jumping Bush Cricket,0.049,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
48.0,51.0,Megascops asio,Eastern Screech-Owl,0.0431,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
48.0,51.0,Tyto alba,Barn Owl,0.0363,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
51.0,54.0,Megascops petersoni,Cinnamon Screech-Owl,0.198,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
51.0,54.0,Megascops gilesi,Santa Marta Screech-Owl,0.068,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
51.0,54.0,Megascops asio,Eastern Screech-Owl,0.0531,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
51.0,54.0,Oecanthus exclamationis,Davis's Tree Cricket,0.053,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
51.0,54.0,Otus pamelae,Arabian Scops-Owl,0.0405,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
54.0,57.0,Orocharis saltator,Jumping Bush Cricket,0.0769,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
54.0,57.0,Megascops petersoni,Cinnamon Screech-Owl,0.0663,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
54.0,57.0,Oecanthus exclamationis,Davis's Tree Cricket,0.0607,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
54.0,57.0,Otus pamelae,Arabian Scops-Owl,0.0283,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
54.0,57.0,Nyctibius griseus,Common Potoo,0.0211,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073400.WAV,-1.0,-1.0,1.0,0.25,20250610_073400,3.0
0.0,3.0,Orocharis saltator,Jumping Bush Cricket,0.0732,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
0.0,3.0,Oecanthus exclamationis,Davis's Tree Cricket,0.0587,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
0.0,3.0,Megascops gilesi,Santa Marta Screech-Owl,0.034,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
0.0,3.0,Oecanthus niveus,Narrow-winged Tree Cricket,0.0335,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
0.0,3.0,Megascops asio,Eastern Screech-Owl,0.0302,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
3.0,6.0,Orocharis saltator,Jumping Bush Cricket,0.0316,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
3.0,6.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0258,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
3.0,6.0,Gastrophryne olivacea,Great Plains Narrow-mouthed Toad,0.0242,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
3.0,6.0,Megascops asio,Eastern Screech-Owl,0.0156,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
3.0,6.0,Oecanthus exclamationis,Davis's Tree Cricket,0.0155,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
6.0,9.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0277,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
6.0,9.0,Microcentrum rhombifolium,Greater Angle-wing,0.0063,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
6.0,9.0,Megascops asio,Eastern Screech-Owl,0.0062,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
6.0,9.0,Bubo virginianus,Great Horned Owl,0.0061,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
6.0,9.0,Orchelimum concinnum,Stripe-faced Meadow Katydid,0.0051,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
9.0,12.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0328,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
9.0,12.0,Megascops asio,Eastern Screech-Owl,0.0262,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
9.0,12.0,Orocharis saltator,Jumping Bush Cricket,0.0246,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
9.0,12.0,Otus sunia,Oriental Scops-Owl,0.0132,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
9.0,12.0,Caprimulgus atripennis,Jerdon's Nightjar,0.01,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
12.0,15.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0468,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
12.0,15.0,Oecanthus exclamationis,Davis's Tree Cricket,0.0448,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
12.0,15.0,Oecanthus nigricornis,Blackhorned Tree Cricket,0.0251,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
12.0,15.0,Orocharis saltator,Jumping Bush Cricket,0.0202,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
12.0,15.0,Megascops gilesi,Santa Marta Screech-Owl,0.0198,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
15.0,18.0,Bombycilla garrulus,Bohemian Waxwing,0.0494,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
15.0,18.0,Megascops asio,Eastern Screech-Owl,0.0297,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
15.0,18.0,Strix ocellata,Mottled Wood-Owl,0.0226,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
15.0,18.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0194,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
15.0,18.0,Antrostomus ridgwayi,Buff-collared Nightjar,0.0081,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
18.0,21.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0798,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
18.0,21.0,Oecanthus exclamationis,Davis's Tree Cricket,0.0507,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
18.0,21.0,Megascops petersoni,Cinnamon Screech-Owl,0.0352,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
18.0,21.0,Orocharis saltator,Jumping Bush Cricket,0.0287,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
18.0,21.0,Sporophila schistacea,Slate-colored Seedeater,0.017,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
21.0,24.0,Orocharis saltator,Jumping Bush Cricket,0.0667,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
21.0,24.0,Oecanthus exclamationis,Davis's Tree Cricket,0.0586,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
21.0,24.0,Ficedula albicilla,Taiga Flycatcher,0.0196,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
21.0,24.0,Otus pamelae,Arabian Scops-Owl,0.019,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
21.0,24.0,Megascops kennicottii,Western Screech-Owl,0.0187,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
24.0,27.0,Megascops petersoni,Cinnamon Screech-Owl,0.1025,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
24.0,27.0,Oecanthus exclamationis,Davis's Tree Cricket,0.0641,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
24.0,27.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.03,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
24.0,27.0,Orocharis saltator,Jumping Bush Cricket,0.0268,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
24.0,27.0,Tyto alba,Barn Owl,0.0218,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
27.0,30.0,Oecanthus exclamationis,Davis's Tree Cricket,0.1297,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
27.0,30.0,Orocharis saltator,Jumping Bush Cricket,0.0736,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
27.0,30.0,Allonemobius walkeri,Walker's Ground Cricket,0.0525,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
27.0,30.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0502,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
27.0,30.0,Megascops asio,Eastern Screech-Owl,0.0292,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
30.0,33.0,Otus pamelae,Arabian Scops-Owl,0.0395,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
30.0,33.0,Strix ocellata,Mottled Wood-Owl,0.0345,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
30.0,33.0,Oecanthus exclamationis,Davis's Tree Cricket,0.0274,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
30.0,33.0,Orocharis saltator,Jumping Bush Cricket,0.0248,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
30.0,33.0,Antrostomus ridgwayi,Buff-collared Nightjar,0.0162,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
33.0,36.0,Megascops asio,Eastern Screech-Owl,0.0506,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
33.0,36.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0291,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
33.0,36.0,Cyanocitta cristata,Blue Jay,0.0172,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
33.0,36.0,Strix ocellata,Mottled Wood-Owl,0.0162,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
33.0,36.0,Antrostomus ridgwayi,Buff-collared Nightjar,0.0152,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
36.0,39.0,Hylocichla mustelina,Wood Thrush,0.0622,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
36.0,39.0,Oecanthus exclamationis,Davis's Tree Cricket,0.0483,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
36.0,39.0,Megascops asio,Eastern Screech-Owl,0.037,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
36.0,39.0,Cyanocitta cristata,Blue Jay,0.0286,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
36.0,39.0,Oecanthus nigricornis,Blackhorned Tree Cricket,0.0237,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
39.0,42.0,Megascops asio,Eastern Screech-Owl,0.0487,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
39.0,42.0,Allonemobius walkeri,Walker's Ground Cricket,0.0423,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
39.0,42.0,Oecanthus nigricornis,Blackhorned Tree Cricket,0.0351,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
39.0,42.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0336,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
39.0,42.0,Archilochus colubris,Ruby-throated Hummingbird,0.0246,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
42.0,45.0,Orocharis saltator,Jumping Bush Cricket,0.1035,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
42.0,45.0,Oecanthus exclamationis,Davis's Tree Cricket,0.045,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
42.0,45.0,Antrostomus ridgwayi,Buff-collared Nightjar,0.0229,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
42.0,45.0,Megascops asio,Eastern Screech-Owl,0.0224,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
42.0,45.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0221,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
45.0,48.0,Ficedula parva,Red-breasted Flycatcher,0.3547,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
45.0,48.0,Muscicapa dauurica,Asian Brown Flycatcher,0.0495,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
45.0,48.0,Orocharis saltator,Jumping Bush Cricket,0.0444,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
45.0,48.0,Hylia prasina,Green Hylia,0.0418,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
45.0,48.0,Ficedula albicilla,Taiga Flycatcher,0.0299,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
48.0,51.0,Muscicapa dauurica,Asian Brown Flycatcher,0.0513,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
48.0,51.0,Megascops asio,Eastern Screech-Owl,0.0511,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
48.0,51.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.0256,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
48.0,51.0,Strix ocellata,Mottled Wood-Owl,0.0216,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
48.0,51.0,Thryophilus sinaloa,Sinaloa Wren,0.0178,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
51.0,54.0,Megascops petersoni,Cinnamon Screech-Owl,0.0471,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
51.0,54.0,Oecanthus pini,Pine Tree Cricket,0.0424,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
51.0,54.0,Oecanthus exclamationis,Davis's Tree Cricket,0.0359,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
51.0,54.0,Oecanthus nigricornis,Blackhorned Tree Cricket,0.0291,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
51.0,54.0,Megascops asio,Eastern Screech-Owl,0.0194,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
54.0,57.0,Megascops petersoni,Cinnamon Screech-Owl,0.0566,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
54.0,57.0,Orocharis saltator,Jumping Bush Cricket,0.0445,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
54.0,57.0,Otus pamelae,Arabian Scops-Owl,0.0313,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
54.0,57.0,Oecanthus exclamationis,Davis's Tree Cricket,0.03,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
54.0,57.0,Uropsalis lyra,Lyre-tailed Nightjar,0.0274,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073500.WAV,-1.0,-1.0,1.0,0.25,20250610_073500,3.0
2.5,5.5,Megascops asio,Eastern Screech-Owl,0.1202,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
5.0,8.0,Megascops petersoni,Cinnamon Screech-Owl,0.1946,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
5.0,8.0,Megascops asio,Eastern Screech-Owl,0.1192,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
7.5,10.5,Megascops asio,Eastern Screech-Owl,0.1446,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
12.5,15.5,Megascops asio,Eastern Screech-Owl,0.1576,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
15.0,18.0,Megascops petersoni,Cinnamon Screech-Owl,0.2074,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
15.0,18.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.1434,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
17.5,20.5,Tyto alba,Barn Owl,0.3001,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
27.5,30.5,Oecanthus exclamationis,Davis's Tree Cricket,0.4328,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
27.5,30.5,Amblycorypha longinicta,Common Virtuoso Katydid,0.1531,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
27.5,30.5,Megascops petersoni,Cinnamon Screech-Owl,0.121,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
30.0,33.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.1705,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
35.0,38.0,Megascops petersoni,Cinnamon Screech-Owl,0.2471,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
45.0,48.0,Amblycorypha longinicta,Common Virtuoso Katydid,0.1103,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
52.5,55.5,Oecanthus exclamationis,Davis's Tree Cricket,0.1977,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073600.WAV,,,,,20250610_073600,3.0
5.0,8.0,Oecanthus exclamationis,Davis's Tree Cricket,0.1523,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073700.WAV,,,,,20250610_073700,3.0
10.0,13.0,Oecanthus exclamationis,Davis's Tree Cricket,0.1704,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073700.WAV,,,,,20250610_073700,3.0
15.0,18.0,Oecanthus exclamationis,Davis's Tree Cricket,0.1506,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073700.WAV,,,,,20250610_073700,3.0
15.0,18.0,Orocharis saltator,Jumping Bush Cricket,0.1463,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073700.WAV,,,,,20250610_073700,3.0
15.0,18.0,Megascops petersoni,Cinnamon Screech-Owl,0.1449,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073700.WAV,,,,,20250610_073700,3.0
17.5,20.5,Oecanthus exclamationis,Davis's Tree Cricket,0.2835,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073700.WAV,,,,,20250610_073700,3.0
17.5,20.5,Orocharis saltator,Jumping Bush Cricket,0.1038,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073700.WAV,,,,,20250610_073700,3.0
22.5,25.5,Tyto alba,Barn Owl,0.2223,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073700.WAV,,,,,20250610_073700,3.0
22.5,25.5,Megascops petersoni,Cinnamon Screech-Owl,0.1016,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073700.WAV,,,,,20250610_073700,3.0
25.0,28.0,Orocharis saltator,Jumping Bush Cricket,0.1016,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073700.WAV,,,,,20250610_073700,3.0
27.5,30.5,Megascops asio,Eastern Screech-Owl,0.1093,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073700.WAV,,,,,20250610_073700,3.0
27.5,30.5,Oecanthus exclamationis,Davis's Tree Cricket,0.1038,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073700.WAV,,,,,20250610_073700,3.0
30.0,33.0,Megascops asio,Eastern Screech-Owl,0.1582,/Users/amoddaherkar/Desktop/AudioMothRec/20250610_073700.WAV,,,,,20250610_073700,3.0
